bill_id,title,chamber,legislative_session,abstract,primary_sponsor,cosponsor_count,action_count,action_range,success,state_government_tech,regulation_tech,education_tech,local_government_tech,criminal_law_tech,government_tech,revenue_tech,transportation_tech,civil_law_tech,finance_tech,health_tech,safety_tech,employment_tech,public_employee_benefits_tech,public_aid_tech,business_tech,gaming_tech,elections_tech,courts_tech,liquor_tech,agriculture_tech,economic_development_tech,ethics_tech,human_rights_tech,military_service_tech,wildlife_tech,aging_tech,housing_tech,budget_implementation_tech,children_tech,conservation_tech,animals_tech,warehouses_tech,$attorney_general_tech,fish_tech,redistricting_tech,$capitol_architect_tech,cleaned_abstract,count_provides,count_reference,count_civil,count_procedure,count_amendment,count_title,count_short,count_code,count_new,count_replaces,count_general,count_ordinary,count_contingent,count_appropriates,count_expenses,count_revenue,count_july,count_fund,count_tax,count_concerning,sponsor_missing,count_pca1,count_pca2,count_pca3,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,svd_20
HB 119,$CMS-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Central Management Services for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,13,11-15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department central management services ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.08623894836497177,0.7299165836169704,-0.007370243430593497,0.037651585038526544,-0.010872695097977662,-0.06815043786151728,-0.08686506478791135,0.09538377075361493,0.0012255826647478603,-0.008048928632513143,-0.09506167346323208,-0.05148511121859459,-0.10597471681032823,0.13267542128364598,-0.039404218460554884,0.10654109763471777,0.0006292180688308759,-0.114007481662652,-0.023587870884446686,-0.023229171813784748
HB 947,$DCFS-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Children and Family Services for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department children family services ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.09288868503584663,0.7363397341996922,-0.014395551821258241,0.03005454208184482,-0.033045859616772484,-0.07004050748432745,-0.10527261500386978,0.10008830886113712,-0.009682353567328885,-0.0006722862331348571,-0.11851167437765109,-0.06222644571483991,-0.14051160142517904,0.17068371683850736,-0.05811539211189062,0.18141324313835197,0.02127033329134039,-0.1755975113607024,0.030664492994284042,-0.028841194124908938
HB 948,$DCEO-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Commerce and Economic Opportunity for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department commerce economic opportunity ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.07726010054841322,0.7073581267743333,-0.009222293800755996,0.05941978887140634,0.0018287312694872395,-0.04741726663666522,-0.05029454799796154,0.07951770796006222,0.014177275014991962,-0.04079598799839217,-0.058028841913997736,-0.060544022738459304,-0.07165578081617979,0.058561210325570476,-0.018722377263678012,-0.009357882732029912,-0.05503058174476247,0.035056640171405064,-0.13203964569106594,-0.06534887299437034
HB 949,$DOC-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Corrections for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department corrections ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.08532708239437259,0.838086271653103,-0.002462831809326745,0.03226593045951497,-0.03535931126879506,-0.06780620339740279,-0.04577850996147986,0.08160632314845803,-0.009157534248491294,0.0061852221178640915,-0.060805637375423036,-0.055919747578298235,-0.10652862768583422,0.12176778032965688,0.0005107708155322401,0.09748439832057607,-0.005125495106896881,0.05590121354376012,-0.04706316011836864,-0.015972286584739804
HB 950,$DES-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Employment Security for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department employment security ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.08566612686660612,0.766418367867295,-0.015263745966661111,0.04389953527746111,-0.019998036755256514,-0.06425239497235147,-0.04174461471232403,0.06294304433466039,0.011658774114540667,-0.013860371764191894,-0.05969575243460816,-0.05554111109964291,-0.09030567786665289,0.056257073997598904,-0.007506838934592863,0.045533193196148916,-0.019422925773047495,0.07070296915890814,-0.012430303006178343,0.0012898861877408097
HB 951,$DFPR-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Financial and Professional Regulation for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department financial professional regulation ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.07747682877960912,0.7106639183342854,-0.009377118609705175,0.03326967973440121,-0.03467031407168216,-0.04982621163703365,-0.04499152942509169,0.0746235381514409,0.009913380263179698,-0.012983939628510112,-0.0583380106395837,-0.053364856060210936,-0.09685316735459888,0.07542912220070531,-0.009953665222924039,0.04783445868045052,-0.007242524656155734,0.02068167783152029,-0.009834328568033242,0.009420374600589696
HB 929,$DHFS-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Healthcare and Family Services for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department healthcare family services ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.08743083519896545,0.7291519508778737,-0.010721053643755286,0.03877780617877603,-0.020548648976659076,-0.07226566465515764,-0.10801849733245257,0.10699328469300094,-0.004798810452227787,-0.0027662586755466097,-0.10666206301640477,-0.05276098405021226,-0.12893816776073255,0.16046687140797092,-0.04501694149544415,0.16351061659790864,0.02263095839337384,-0.14857487500837566,0.02245276448920627,-0.016907469937489046
HB 2119,$DEPT HUMAN RTS-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Human Rights for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department human rights ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.0896206224525132,0.7903333995197314,-0.018997551599729087,0.03286774609814348,-0.013438706882096696,-0.060954867412771035,-0.07014827713136902,0.07690762422749603,0.017345694574805358,-0.004120410226603265,-0.0768249554815679,-0.10381644996381112,-0.09751064554237665,0.12499930314371939,-0.023167372582477454,0.06389512666138268,-0.02486936379632875,-0.05510746291346472,0.05695163383139939,-0.034570771549930775
HB 2118,$DHS-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Human Services for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department human services ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.0952196643167976,0.8113442104544467,-0.012431761728128422,0.03341247372955857,-0.01712443218280504,-0.0793703719278205,-0.11241409754628992,0.11498261967325069,0.003556814630595463,0.006143091606231749,-0.11188454841849962,-0.074033840498253,-0.1260422786770467,0.17884202651483339,-0.042146627316330725,0.14172179397086487,0.016066268545936613,-0.1404338729977905,0.03358723296424501,-0.033611144312901714
HB 935,$INNOVATION TECHNOLOGY-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Innovation and Technology for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department innovation technology ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.081606566615775,0.7664687047729964,-0.018834233490624887,0.035834857281922566,-0.018392095621831896,-0.04558119236170199,-0.06521175503238484,0.08077261882363528,0.02069807754896936,-0.0071418459938406426,-0.049210561426598826,-0.04937792774895103,-0.07890267413489123,0.0960449916643149,-0.03796821545185665,0.024428997353421557,-0.03664405072715384,0.0031624899570597315,-0.09589396164949204,-0.022102749384352513
HB 936,$DEPT OF INSURANCE-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Insurance for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department insurance ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.09811484726591897,0.8649848676686874,-0.0018405482487101367,0.038110229550601206,-0.013452538168493993,-0.06298172222320328,-0.06434762519912102,0.05912033366382515,0.003815960509964151,0.07261488969453542,-0.10748891520395507,-0.0005856399311202818,-0.07145349307430386,0.04813843074563515,-0.016524432398520802,-0.012476093480717342,-0.002557637359304574,0.09242993607106681,-0.041641796643612145,0.14895643880082582
HB 2122,$DEPT JUVENILE JUSTICE-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Juvenile Justice for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department juvenile justice ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.0814619470221776,0.755948913590534,-0.013723182970888127,0.03451469146811073,-0.029553345629708377,-0.05571952426873999,-0.03906010481081783,0.06496848859410577,-0.016428956078375034,0.017328749563084916,-0.04342527647483242,-0.06471640219786502,-0.08387458008126324,0.10932361495643364,0.000233586361108913,0.051919770188832134,-0.033903457313891175,0.054798727819809566,-0.04577673192807685,-0.01270221167073243
HB 838,$DEPT LABOR-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Labor for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department labor ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.09205327332317854,0.8540628182780213,-0.014057615315538237,0.032257991968111306,-3.3810090781160804e-05,-0.0719398122506333,-0.05592366392685658,0.06562008810339195,0.01945587688017293,-0.042273605040636965,-0.0695726436545936,-0.08723661328286633,-0.027133675506607315,0.0786676003719164,-0.022277168591455353,0.046179394288120776,-0.10459049790333716,0.10063718734217546,0.17076163992684784,-0.04787719991182831
HB 939,$DEPT MIL AFF-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Military Affairs for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department military affairs ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.07579385459731126,0.7295413732385363,-0.010723026697419064,0.03068994779156355,-0.020937808998007807,-0.05998381389708542,-0.037885002244240476,0.06296027612534023,0.0019164653600929928,-0.006585358642619039,-0.06166710806020689,-0.052732619135096144,-0.0973520749344595,0.07977878339339232,-0.014807826351782365,0.06303259650216045,-0.02192634314328789,0.04838325789563672,-0.02779115986078671,-0.010185898974695472
HB 109,$DNR-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Natural Resources for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,9,110,21+,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department natural resources ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.07619576113368504,0.735945217720796,-0.008645212601228004,0.03474555981403041,-0.0200742113759964,-0.06225020317565739,-0.04918924621425945,0.0760165594745971,0.016191557421482386,-0.00516358240989973,-0.05031758926847304,-0.06915706852153637,-0.10780587151577903,0.07152302267387733,-0.015248451809184452,0.04063608584565882,0.0084938111674517,0.0503775177900294,-0.021461215490519582,-0.018046057192852797
HB 112,$IDPH-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Public Health for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,11,11-15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department public health ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.11700238117908494,0.8400484808964789,-0.006319518961958754,-0.010351658483395757,-0.0032736594648125625,-0.1022114978747154,-0.2593779322755693,0.1169562115856973,-0.1505006482450427,0.04524887694463215,-0.122384592965513,0.10589667327402716,-0.07648984895184419,-0.030083064425754622,-0.0034794126128701998,0.000272351393658492,-0.0055838287884033685,0.0692592264748996,-0.013621158141742928,-0.02695007831768476
HB 828,$DEPT REVENUE-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Revenue for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department revenue ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,0,-0.06601027706918661,-0.0013120480914327187,2.993168892418766,0.08921289677278144,0.9168193906936598,-0.02012573224178507,0.032021388604288575,-0.03022869762831904,-0.06540206832597126,-0.02902737659532761,0.0670871599291869,-0.013480630360338686,-0.007802751990812002,-0.057844843313282525,-0.039886583690200865,-0.09883836605915791,0.061518642035361414,-0.009964558117927827,0.044810624496838695,-0.0025724776558502874,0.04694373270738653,-0.014094176772778102,-0.02000066523937062
HB 830,$DEPT ST POLICE-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of State Police for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department state police ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.10342285003449443,0.8262264086352207,0.007534688474698459,-0.004558445051516764,-0.03648428760909108,-0.015741306189783845,-0.06626392765830655,0.06641410612619597,0.17464422170613633,0.026585891221854587,0.07049073880585695,0.09951572757679505,-0.13667519815175597,0.05156987769836493,0.026022389953937054,0.05761895674198982,-0.029261882374824938,0.02663532672616871,0.009089552072204559,-0.02390259755405007
HB 2109,$IDOT-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Transportation for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department transportation ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.08854523875060326,0.8413493656935827,-0.019975814165758558,0.0393704916056489,-0.02962124595371327,-0.066181607134368,-0.043927389650619014,0.06684697814470862,0.0010765187076905956,-0.015662319206867618,-0.060135013701940555,-0.047671927644123355,-0.10431944543311106,0.06539423974752091,-0.0022833297235136,0.04628852016549776,-0.016543830093158213,0.04178748678934451,-0.04436893459889224,-0.025133227064338275
HB 2108,$DEPT VETERANS AFFAIRS-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department of Veterans' Affairs for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department veterans affairs ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.0789581335881413,0.7434791366509652,-0.016125798009834585,0.023813233681880718,-0.02632856586616488,-0.06583365404242814,-0.04565416142675362,0.06934383720544716,0.006636334322107661,-0.007640697115872538,-0.06479569618107417,-0.060725907465485326,-0.09603939202787945,0.07868692403640748,-0.015338934834303014,0.08057736171228952,-0.017088794756396554,0.05862124143582481,-0.03158553040503208,-0.013817502293783068
HB 118,$DEPT AGING-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Department on Aging for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,14,11-15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund department aging ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.0819636924054036,0.8034198759261675,-0.017152585403329944,0.03343635625732333,-0.017298650659604342,-0.05884269713619382,-0.0345521314766789,0.05561250715146729,-0.0015038234057356582,-0.007145355927810917,-0.061675999318868815,-0.04524455902003381,-0.08785579174721082,0.06498734885017207,-0.010800655832474472,0.04101297930513661,-0.008038610787855113,0.03598085121637254,-0.015506976668371312,-0.005002721974891778
HB 2199,$DRYCLEANER ENV-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Drycleaner Environmental Response Trust Fund Council for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund drycleaner environmental response trust fund council ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,0.03687734297329026,0.025322227445227774,3.114941903045966,0.06288296557905117,0.6019530320825063,-0.0375348936121085,-0.01568668390409996,-0.03161930188104594,-0.008811940811460068,0.02347260700267163,-0.021608791097997224,-0.050828156245685284,0.03271636940541499,0.010663198803589144,-0.04505635759757113,-0.0030383631614243306,-0.004338406364160895,0.16928401115729624,-0.023885278218108673,0.009360074768084016,-0.024907066237881602,0.0009561742144091629,0.033561551470138326
HB 122,$E ST L FIN AUTH-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the East St. Louis Financial Advisory Authority for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund east st louis financial advisory authority ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.05388808474372258,0.5402752505730284,-0.025870098331766803,-0.00023172625938226116,-0.02104122761649089,0.003425694399959505,0.026106737173575718,-0.016618927932333355,-0.0341981381933581,-0.001225531974837704,0.0004778862323246993,-0.01894245116028032,0.0006282362981340244,-0.009944938905627202,-0.016095108302328826,-0.04483128092995141,-0.024611399746107494,-0.02641102711268869,-0.06353340155358436,-0.0181137454507876
HB 963,$E IL ECON DEV AUTH-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Eastern Illinois Economic Development Authority for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund eastern illinois economic development authority ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.10348661432991475,0.6858933562507836,-0.006904977692728807,0.04776781658474715,0.10761216639353552,0.049511238936494846,0.02761682165297434,-0.0514461426167175,-0.016138211589961943,-0.037914479017208076,-0.008999508360493623,-0.06178014444541556,0.08204731563873895,-0.02658604552521116,-0.06191030533401941,-0.17242534143775823,-0.11822823944817437,-0.10709923350050801,-0.2677474770633204,-0.10786542260086929
HB 2195,$EPA-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Environmental Protection Agency for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund environmental protection agency ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.08765386923427809,0.7448609031667643,-0.06770104142324107,-0.03144488067369707,-0.057590351757158376,-0.03603932619037356,0.018692808217001478,-0.026743774141996017,-0.10591844074921875,0.05610397704511771,0.023303704651794786,-0.1264734672065447,0.010691320620509478,0.0032052534183522334,0.46089707900029797,-0.029114327137954525,0.026461819632819957,-0.04507259540492076,-0.016784770268642703,0.06834841198880479
HB 968,$ENVIR PROTECT TRUST FUND-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Environmental Protection Trust Fund Commission for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund environmental protection trust fund commission ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,0,0,0,0.03687734297329026,0.025322227445227774,3.114941903045966,0.08944931885489871,0.7296452976798341,-0.06294740106791456,-0.031347949936713644,-0.045768892797683015,-0.025998931544300562,0.008190728036431259,-0.028823752866062338,-0.09371762548256146,0.03782752516842574,0.03412841803500784,-0.10550578133397921,-0.0020119224242251474,-0.005320809454145217,0.3882356729946676,-0.04682258657580446,0.02776980194892817,-0.03364295292638043,0.00518614663941332,0.08029827036387313
HB 969,$EX ETHICS-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the Executive Ethics Commission for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund executive ethics commission ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,-0.10378512818323787,0.03172441797038837,2.704527295331703,0.06905764506465226,0.7264842609980638,-0.043498355072112846,-0.0058983179352494995,-0.03069271278142298,-0.01657675599801281,0.03575036230452515,-0.02353786883161118,-0.06831278393333205,-0.007090511811141939,0.011290882065970401,-0.0030802343589785676,-0.0413221490228721,-0.02273353528902878,-0.0003347729472266297,-0.02227637004847096,0.012030332463879044,0.0224102581797993,0.04262399760893017,0.026447616598488793
HB 872,$GEN ASSEMBLY RET-TECH,lower,100th,"Appropriates $2 from the General Revenue Fund to the General Assembly Retirement System for its FY18 ordinary and contingent expenses. Effective July 1, 2017.",,1,10,6-10,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,appropriates general revenue fund general assembly retirement system ordinary contingent expenses effective july,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0,0,-0.007583166668121588,0.08297231427590682,3.0332460074793626,0.07484427318642602,0.8038932900518612,-0.029645955298970978,-0.011229113904765378,-0.0322010677674061,-0.0004905426106666241,0.05417991325273631,-0.03735739863988098,-0.04974861626484213,0.030101206009048257,0.022256710666156126,0.0049816656437841975,-0.05461002736757004,-0.04588803286935258,-0.002955098915360619,0.041476069873093185,-0.019539157234998803,0.003002004819798564,0.01994901747981146,-0.012151366572107188
